"c1_id","c1_protein_1","c1_protein_2","c1_carbs_1","c1_carbs_2","c1_fats_1","c1_fats_2","p1","p2","c1","c2","f1","f2"
"219","Bison","Chicken Breast","Lentils","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"220","Bison","Chicken Breast","Lentils","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"221","Bison","Chicken Breast","Lentils","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"222","Bison","Chicken Breast","Lentils","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"223","Bison","Chicken Breast","Lentils","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"224","Bison","Chicken Breast","Lentils","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"225","Bison","Chicken Breast","Lentils","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"226","Bison","Chicken Breast","Lentils","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"227","Bison","Chicken Breast","Lentils","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"228","Bison","Chicken Breast","Lentils","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"229","Bison","Chicken Breast","Lentils","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"230","Bison","Chicken Breast","Lentils","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"231","Bison","Chicken Breast","Lentils","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"232","Bison","Chicken Breast","Lentils","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"233","Bison","Chicken Breast","Lentils","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"234","Bison","Chicken Breast","Lentils","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"235","Bison","Chicken Breast","Lentils","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"236","Bison","Chicken Breast","Lentils","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"237","Bison","Chicken Breast","Lentils","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"238","Bison","Chicken Breast","Lentils","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"239","Bison","Chicken Breast","Lentils","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"240","Bison","Chicken Breast","Lentils","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"241","Bison","Chicken Breast","Lentils","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"242","Bison","Chicken Breast","Lentils","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"243","Bison","Chicken Breast","Lentils","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"244","Bison","Chicken Breast","Lentils","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"245","Bison","Chicken Breast","Lentils","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"246","Bison","Chicken Breast","Lentils","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"247","Bison","Chicken Breast","Lentils","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"248","Bison","Chicken Breast","Lentils","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"249","Bison","Chicken Breast","Lentils","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"250","Bison","Chicken Breast","Lentils","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"251","Bison","Chicken Breast","Lentils","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"252","Bison","Chicken Breast","Lentils","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"253","Bison","Chicken Breast","Whole Wheat Pasta","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"254","Bison","Chicken Breast","Whole Wheat Pasta","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"255","Bison","Chicken Breast","Whole Wheat Pasta","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"256","Bison","Chicken Breast","Whole Wheat Pasta","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"257","Bison","Chicken Breast","Whole Wheat Pasta","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"258","Bison","Chicken Breast","Whole Wheat Pasta","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"259","Bison","Chicken Breast","Whole Wheat Pasta","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"260","Bison","Chicken Breast","Whole Wheat Pasta","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"261","Bison","Chicken Breast","Whole Wheat Pasta","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"262","Bison","Chicken Breast","Whole Wheat Pasta","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"263","Bison","Chicken Breast","Whole Wheat Pasta","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"264","Bison","Chicken Breast","Whole Wheat Pasta","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"265","Bison","Chicken Breast","Whole Wheat Pasta","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"266","Bison","Chicken Breast","Whole Wheat Pasta","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"267","Bison","Chicken Breast","Whole Wheat Pasta","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"268","Bison","Chicken Breast","Whole Wheat Pasta","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"269","Bison","Chicken Breast","Whole Wheat Pasta","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"270","Bison","Chicken Breast","Whole Wheat Pasta","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"271","Bison","Chicken Breast","Whole Wheat Pasta","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"272","Bison","Chicken Breast","Whole Wheat Pasta","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"273","Bison","Chicken Breast","Whole Wheat Pasta","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"274","Bison","Chicken Breast","Whole Wheat Pasta","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"275","Bison","Chicken Breast","Whole Wheat Pasta","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"276","Bison","Chicken Breast","Whole Wheat Pasta","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"277","Bison","Chicken Breast","Whole Wheat Pasta","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"278","Bison","Chicken Breast","Whole Wheat Pasta","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"279","Bison","Chicken Breast","Whole Wheat Pasta","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"280","Bison","Chicken Breast","Whole Wheat Pasta","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"281","Bison","Chicken Breast","Whole Wheat Pasta","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"282","Bison","Chicken Breast","Whole Wheat Pasta","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"283","Bison","Chicken Breast","Whole Wheat Pasta","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"284","Bison","Chicken Breast","Whole Wheat Pasta","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"285","Bison","Chicken Breast","Whole Wheat Pasta","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"286","Bison","Chicken Breast","Whole Wheat Pasta","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"287","Bison","Chicken Breast","Whole Wheat Pasta","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"288","Bison","Chicken Breast","Whole Wheat Pasta","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"289","Bison","Chicken Breast","Plain Pasta","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"290","Bison","Chicken Breast","Plain Pasta","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"291","Bison","Chicken Breast","Plain Pasta","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"292","Bison","Chicken Breast","Plain Pasta","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"293","Bison","Chicken Breast","Plain Pasta","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"294","Bison","Chicken Breast","Plain Pasta","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"295","Bison","Chicken Breast","Plain Pasta","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"296","Bison","Chicken Breast","Plain Pasta","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"297","Bison","Chicken Breast","Plain Pasta","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"298","Bison","Chicken Breast","Plain Pasta","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"299","Bison","Chicken Breast","Plain Pasta","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"300","Bison","Chicken Breast","Plain Pasta","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"301","Bison","Chicken Breast","Plain Pasta","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"302","Bison","Chicken Breast","Plain Pasta","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"303","Bison","Chicken Breast","Plain Pasta","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"304","Bison","Chicken Breast","Plain Pasta","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"305","Bison","Chicken Breast","Plain Pasta","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"306","Bison","Chicken Breast","Plain Pasta","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"307","Bison","Chicken Breast","Plain Pasta","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"308","Bison","Chicken Breast","Plain Pasta","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"309","Bison","Chicken Breast","Plain Pasta","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"310","Bison","Chicken Breast","Plain Pasta","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"311","Bison","Chicken Breast","Plain Pasta","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"312","Bison","Chicken Breast","Plain Pasta","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"313","Bison","Chicken Breast","Plain Pasta","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"314","Bison","Chicken Breast","Plain Pasta","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"315","Bison","Chicken Breast","Plain Pasta","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"316","Bison","Chicken Breast","Plain Pasta","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"317","Bison","Chicken Breast","Plain Pasta","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"318","Bison","Chicken Breast","Plain Pasta","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"319","Bison","Chicken Breast","Plain Pasta","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"320","Bison","Chicken Breast","Plain Pasta","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"321","Bison","Chicken Breast","Plain Pasta","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"322","Bison","Chicken Breast","Plain Pasta","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"323","Bison","Chicken Breast","Plain Pasta","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"324","Bison","Chicken Breast","Plain Pasta","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"325","Bison","Chicken Breast","Banana","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"326","Bison","Chicken Breast","Banana","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"327","Bison","Chicken Breast","Banana","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"328","Bison","Chicken Breast","Banana","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"329","Bison","Chicken Breast","Banana","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"330","Bison","Chicken Breast","Banana","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"331","Bison","Chicken Breast","Banana","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"332","Bison","Chicken Breast","Banana","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"333","Bison","Chicken Breast","Banana","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"334","Bison","Chicken Breast","Banana","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"335","Bison","Chicken Breast","Banana","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"336","Bison","Chicken Breast","Banana","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"337","Bison","Chicken Breast","Banana","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"338","Bison","Chicken Breast","Banana","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"339","Bison","Chicken Breast","Banana","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"340","Bison","Chicken Breast","Banana","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"341","Bison","Chicken Breast","Banana","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"342","Bison","Chicken Breast","Banana","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"343","Bison","Chicken Breast","Banana","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"344","Bison","Chicken Breast","Banana","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"345","Bison","Chicken Breast","Banana","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"346","Bison","Chicken Breast","Banana","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"347","Bison","Chicken Breast","Banana","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"348","Bison","Chicken Breast","Banana","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"349","Bison","Chicken Breast","Banana","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"350","Bison","Chicken Breast","Banana","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"351","Bison","Chicken Breast","Banana","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"352","Bison","Chicken Breast","Banana","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"353","Bison","Chicken Breast","Banana","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"354","Bison","Chicken Breast","Banana","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"355","Bison","Chicken Breast","Banana","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"356","Bison","Chicken Breast","Banana","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"357","Bison","Chicken Breast","Banana","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"358","Bison","Chicken Breast","Banana","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"359","Bison","Chicken Breast","Banana","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"360","Bison","Chicken Breast","Banana","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"361","Bison","Chicken Breast","-","-","Avocado","Oil STANDARD","0.5","0.5","0.0","0.0","0.8","0.2"
"362","Bison","Chicken Breast","-","-","Avocado","-","0.5","0.5","0.0","0.0","1.0","0.0"
"363","Bison","Chicken Breast","-","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.0","0.0","0.8","0.2"
"364","Bison","Chicken Breast","-","-","Nuts STANDARD","-","0.5","0.5","0.0","0.0","1.0","0.0"
"365","Bison","Chicken Breast","-","-","-","Oil STANDARD","0.5","0.5","0.0","0.0","0.0","0.5"
"366","Bison","Chicken Breast","-","-","-","-","0.5","0.5","0.0","0.0","0.0","0.0"
"367","Bison","Ground Turkey STANDARD","Quinoa","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"368","Bison","Ground Turkey STANDARD","Quinoa","Beans STANDARD","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"369","Bison","Ground Turkey STANDARD","Quinoa","Beans STANDARD","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"370","Bison","Ground Turkey STANDARD","Quinoa","Beans STANDARD","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"371","Bison","Ground Turkey STANDARD","Quinoa","Beans STANDARD","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"372","Bison","Ground Turkey STANDARD","Quinoa","Beans STANDARD","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"373","Bison","Ground Turkey STANDARD","Quinoa","Lentils","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"374","Bison","Ground Turkey STANDARD","Quinoa","Lentils","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"375","Bison","Ground Turkey STANDARD","Quinoa","Lentils","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"376","Bison","Ground Turkey STANDARD","Quinoa","Lentils","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"377","Bison","Ground Turkey STANDARD","Quinoa","Lentils","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"378","Bison","Ground Turkey STANDARD","Quinoa","Lentils","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"379","Bison","Ground Turkey STANDARD","Quinoa","Banana","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"380","Bison","Ground Turkey STANDARD","Quinoa","Banana","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"381","Bison","Ground Turkey STANDARD","Quinoa","Banana","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"382","Bison","Ground Turkey STANDARD","Quinoa","Banana","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"383","Bison","Ground Turkey STANDARD","Quinoa","Banana","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"384","Bison","Ground Turkey STANDARD","Quinoa","Banana","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"385","Bison","Ground Turkey STANDARD","Quinoa","Sweet Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"386","Bison","Ground Turkey STANDARD","Quinoa","Sweet Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"387","Bison","Ground Turkey STANDARD","Quinoa","Sweet Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"388","Bison","Ground Turkey STANDARD","Quinoa","Sweet Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"389","Bison","Ground Turkey STANDARD","Quinoa","Sweet Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"390","Bison","Ground Turkey STANDARD","Quinoa","Sweet Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"391","Bison","Ground Turkey STANDARD","Quinoa","White Potato","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"392","Bison","Ground Turkey STANDARD","Quinoa","White Potato","Avocado","-","0.5","0.5","0.6","0.4","1.0","0.0"
"393","Bison","Ground Turkey STANDARD","Quinoa","White Potato","Nuts STANDARD","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
"394","Bison","Ground Turkey STANDARD","Quinoa","White Potato","Nuts STANDARD","-","0.5","0.5","0.6","0.4","1.0","0.0"
"395","Bison","Ground Turkey STANDARD","Quinoa","White Potato","-","Oil STANDARD","0.5","0.5","0.6","0.4","0.0","0.5"
"396","Bison","Ground Turkey STANDARD","Quinoa","White Potato","-","-","0.5","0.5","0.6","0.4","0.0","0.0"
"397","Bison","Ground Turkey STANDARD","Quinoa","-","Avocado","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"398","Bison","Ground Turkey STANDARD","Quinoa","-","Avocado","-","0.5","0.5","1.0","0.0","1.0","0.0"
"399","Bison","Ground Turkey STANDARD","Quinoa","-","Nuts STANDARD","Oil STANDARD","0.5","0.5","1.0","0.0","0.8","0.2"
"400","Bison","Ground Turkey STANDARD","Quinoa","-","Nuts STANDARD","-","0.5","0.5","1.0","0.0","1.0","0.0"
"401","Bison","Ground Turkey STANDARD","Quinoa","-","-","Oil STANDARD","0.5","0.5","1.0","0.0","0.0","0.5"
"402","Bison","Ground Turkey STANDARD","Quinoa","-","-","-","0.5","0.5","1.0","0.0","0.0","0.0"
"403","Bison","Ground Turkey STANDARD","White Rice","Beans STANDARD","Avocado","Oil STANDARD","0.5","0.5","0.6","0.4","0.8","0.2"
