"error_id","e_protein","e_carbs","e_fats"
"873","1.00","30.00","3.00"
"874","1.00","30.00","4.00"
"875","1.00","30.00","5.00"
"876","1.00","30.00","6.00"
"877","1.00","30.00","7.00"
"878","1.00","30.00","8.00"
"879","1.00","30.00","9.00"
"880","1.00","30.00","10.00"
"881","1.00","30.00","11.00"
"882","1.00","30.00","12.00"
"883","1.00","30.00","13.00"
"884","1.00","30.00","14.00"
"885","1.00","30.00","15.00"
"886","1.00","30.00","16.00"
"887","1.00","30.00","17.00"
"888","1.00","30.00","18.00"
"889","1.00","30.00","19.00"
"890","1.00","30.00","20.00"
"891","1.00","30.00","21.00"
"892","1.00","30.00","22.00"
"893","1.00","30.00","23.00"
"894","1.00","30.00","24.00"
"895","1.00","30.00","25.00"
"896","1.00","30.00","26.00"
"897","1.00","30.00","27.00"
"898","1.00","30.00","28.00"
"899","1.00","30.00","29.00"
"900","1.00","30.00","30.00"
"901","2.00","1.00","1.00"
"902","2.00","1.00","2.00"
"903","2.00","1.00","3.00"
"904","2.00","1.00","4.00"
"905","2.00","1.00","5.00"
"906","2.00","1.00","6.00"
"907","2.00","1.00","7.00"
"908","2.00","1.00","8.00"
"909","2.00","1.00","9.00"
"910","2.00","1.00","10.00"
"911","2.00","1.00","11.00"
"912","2.00","1.00","12.00"
"913","2.00","1.00","13.00"
"914","2.00","1.00","14.00"
"915","2.00","1.00","15.00"
"916","2.00","1.00","16.00"
"917","2.00","1.00","17.00"
"918","2.00","1.00","18.00"
"919","2.00","1.00","19.00"
"920","2.00","1.00","20.00"
"921","2.00","1.00","21.00"
"922","2.00","1.00","22.00"
"923","2.00","1.00","23.00"
"924","2.00","1.00","24.00"
"925","2.00","1.00","25.00"
"926","2.00","1.00","26.00"
"927","2.00","1.00","27.00"
"928","2.00","1.00","28.00"
"929","2.00","1.00","29.00"
"930","2.00","1.00","30.00"
"931","2.00","2.00","1.00"
"932","2.00","2.00","2.00"
"933","2.00","2.00","3.00"
"934","2.00","2.00","4.00"
"935","2.00","2.00","5.00"
"936","2.00","2.00","6.00"
"937","2.00","2.00","7.00"
"938","2.00","2.00","8.00"
"939","2.00","2.00","9.00"
"940","2.00","2.00","10.00"
"941","2.00","2.00","11.00"
"942","2.00","2.00","12.00"
"943","2.00","2.00","13.00"
"944","2.00","2.00","14.00"
"945","2.00","2.00","15.00"
"946","2.00","2.00","16.00"
"947","2.00","2.00","17.00"
"948","2.00","2.00","18.00"
"949","2.00","2.00","19.00"
"950","2.00","2.00","20.00"
"951","2.00","2.00","21.00"
"952","2.00","2.00","22.00"
"953","2.00","2.00","23.00"
"954","2.00","2.00","24.00"
"955","2.00","2.00","25.00"
"956","2.00","2.00","26.00"
"957","2.00","2.00","27.00"
"958","2.00","2.00","28.00"
"959","2.00","2.00","29.00"
"960","2.00","2.00","30.00"
"961","2.00","3.00","1.00"
"962","2.00","3.00","2.00"
"963","2.00","3.00","3.00"
"964","2.00","3.00","4.00"
"965","2.00","3.00","5.00"
"966","2.00","3.00","6.00"
"967","2.00","3.00","7.00"
"968","2.00","3.00","8.00"
"969","2.00","3.00","9.00"
"970","2.00","3.00","10.00"
"971","2.00","3.00","11.00"
"972","2.00","3.00","12.00"
"973","2.00","3.00","13.00"
"974","2.00","3.00","14.00"
"975","2.00","3.00","15.00"
"976","2.00","3.00","16.00"
"977","2.00","3.00","17.00"
"978","2.00","3.00","18.00"
"979","2.00","3.00","19.00"
"980","2.00","3.00","20.00"
"981","2.00","3.00","21.00"
"982","2.00","3.00","22.00"
"983","2.00","3.00","23.00"
"984","2.00","3.00","24.00"
"985","2.00","3.00","25.00"
"986","2.00","3.00","26.00"
"987","2.00","3.00","27.00"
"988","2.00","3.00","28.00"
"989","2.00","3.00","29.00"
"990","2.00","3.00","30.00"
"991","2.00","4.00","1.00"
"992","2.00","4.00","2.00"
"993","2.00","4.00","3.00"
"994","2.00","4.00","4.00"
"995","2.00","4.00","5.00"
"996","2.00","4.00","6.00"
"997","2.00","4.00","7.00"
"998","2.00","4.00","8.00"
"999","2.00","4.00","9.00"
"1000","2.00","4.00","10.00"
"1001","2.00","4.00","11.00"
"1002","2.00","4.00","12.00"
"1003","2.00","4.00","13.00"
"1004","2.00","4.00","14.00"
"1005","2.00","4.00","15.00"
"1006","2.00","4.00","16.00"
"1007","2.00","4.00","17.00"
"1008","2.00","4.00","18.00"
"1009","2.00","4.00","19.00"
"1010","2.00","4.00","20.00"
"1011","2.00","4.00","21.00"
"1012","2.00","4.00","22.00"
"1013","2.00","4.00","23.00"
"1014","2.00","4.00","24.00"
"1015","2.00","4.00","25.00"
"1016","2.00","4.00","26.00"
"1017","2.00","4.00","27.00"
"1018","2.00","4.00","28.00"
"1019","2.00","4.00","29.00"
"1020","2.00","4.00","30.00"
"1021","2.00","5.00","1.00"
"1022","2.00","5.00","2.00"
"1023","2.00","5.00","3.00"
"1024","2.00","5.00","4.00"
"1025","2.00","5.00","5.00"
"1026","2.00","5.00","6.00"
"1027","2.00","5.00","7.00"
"1028","2.00","5.00","8.00"
"1029","2.00","5.00","9.00"
"1030","2.00","5.00","10.00"
"1031","2.00","5.00","11.00"
"1032","2.00","5.00","12.00"
"1033","2.00","5.00","13.00"
"1034","2.00","5.00","14.00"
"1035","2.00","5.00","15.00"
"1036","2.00","5.00","16.00"
"1037","2.00","5.00","17.00"
"1038","2.00","5.00","18.00"
"1039","2.00","5.00","19.00"
"1040","2.00","5.00","20.00"
"1041","2.00","5.00","21.00"
"1042","2.00","5.00","22.00"
"1043","2.00","5.00","23.00"
"1044","2.00","5.00","24.00"
"1045","2.00","5.00","25.00"
"1046","2.00","5.00","26.00"
"1047","2.00","5.00","27.00"
"1048","2.00","5.00","28.00"
"1049","2.00","5.00","29.00"
"1050","2.00","5.00","30.00"
"1051","2.00","6.00","1.00"
"1052","2.00","6.00","2.00"
"1053","2.00","6.00","3.00"
"1054","2.00","6.00","4.00"
"1055","2.00","6.00","5.00"
"1056","2.00","6.00","6.00"
"1057","2.00","6.00","7.00"
"1058","2.00","6.00","8.00"
"1059","2.00","6.00","9.00"
"1060","2.00","6.00","10.00"
"1061","2.00","6.00","11.00"
"1062","2.00","6.00","12.00"
"1063","2.00","6.00","13.00"
"1064","2.00","6.00","14.00"
"1065","2.00","6.00","15.00"
"1066","2.00","6.00","16.00"
"1067","2.00","6.00","17.00"
"1068","2.00","6.00","18.00"
"1069","2.00","6.00","19.00"
"1070","2.00","6.00","20.00"
"1071","2.00","6.00","21.00"
"1072","2.00","6.00","22.00"
"1073","2.00","6.00","23.00"
"1074","2.00","6.00","24.00"
"1075","2.00","6.00","25.00"
"1076","2.00","6.00","26.00"
"1077","2.00","6.00","27.00"
"1078","2.00","6.00","28.00"
"1079","2.00","6.00","29.00"
"1080","2.00","6.00","30.00"
"1081","2.00","7.00","1.00"
"1082","2.00","7.00","2.00"
"1083","2.00","7.00","3.00"
"1084","2.00","7.00","4.00"
"1085","2.00","7.00","5.00"
"1086","2.00","7.00","6.00"
"1087","2.00","7.00","7.00"
"1088","2.00","7.00","8.00"
"1089","2.00","7.00","9.00"
"1090","2.00","7.00","10.00"
"1091","2.00","7.00","11.00"
"1092","2.00","7.00","12.00"
"1093","2.00","7.00","13.00"
"1094","2.00","7.00","14.00"
"1095","2.00","7.00","15.00"
"1096","2.00","7.00","16.00"
"1097","2.00","7.00","17.00"
"1098","2.00","7.00","18.00"
"1099","2.00","7.00","19.00"
"1100","2.00","7.00","20.00"
"1101","2.00","7.00","21.00"
"1102","2.00","7.00","22.00"
"1103","2.00","7.00","23.00"
"1104","2.00","7.00","24.00"
"1105","2.00","7.00","25.00"
"1106","2.00","7.00","26.00"
"1107","2.00","7.00","27.00"
"1108","2.00","7.00","28.00"
"1109","2.00","7.00","29.00"
"1110","2.00","7.00","30.00"
"1111","2.00","8.00","1.00"
"1112","2.00","8.00","2.00"
"1113","2.00","8.00","3.00"
"1114","2.00","8.00","4.00"
"1115","2.00","8.00","5.00"
"1116","2.00","8.00","6.00"
"1117","2.00","8.00","7.00"
"1118","2.00","8.00","8.00"
"1119","2.00","8.00","9.00"
"1120","2.00","8.00","10.00"
"1121","2.00","8.00","11.00"
"1122","2.00","8.00","12.00"
"1123","2.00","8.00","13.00"
"1124","2.00","8.00","14.00"
"1125","2.00","8.00","15.00"
"1126","2.00","8.00","16.00"
"1127","2.00","8.00","17.00"
"1128","2.00","8.00","18.00"
"1129","2.00","8.00","19.00"
"1130","2.00","8.00","20.00"
"1131","2.00","8.00","21.00"
"1132","2.00","8.00","22.00"
"1133","2.00","8.00","23.00"
"1134","2.00","8.00","24.00"
"1135","2.00","8.00","25.00"
"1136","2.00","8.00","26.00"
"1137","2.00","8.00","27.00"
"1138","2.00","8.00","28.00"
"1139","2.00","8.00","29.00"
"1140","2.00","8.00","30.00"
"1141","2.00","9.00","1.00"
"1142","2.00","9.00","2.00"
"1143","2.00","9.00","3.00"
"1144","2.00","9.00","4.00"
"1145","2.00","9.00","5.00"
"1146","2.00","9.00","6.00"
"1147","2.00","9.00","7.00"
"1148","2.00","9.00","8.00"
"1149","2.00","9.00","9.00"
"1150","2.00","9.00","10.00"
"1151","2.00","9.00","11.00"
"1152","2.00","9.00","12.00"
"1153","2.00","9.00","13.00"
"1154","2.00","9.00","14.00"
"1155","2.00","9.00","15.00"
"1156","2.00","9.00","16.00"
"1157","2.00","9.00","17.00"
"1158","2.00","9.00","18.00"
"1159","2.00","9.00","19.00"
"1160","2.00","9.00","20.00"
"1161","2.00","9.00","21.00"
"1162","2.00","9.00","22.00"
"1163","2.00","9.00","23.00"
"1164","2.00","9.00","24.00"
"1165","2.00","9.00","25.00"
"1166","2.00","9.00","26.00"
"1167","2.00","9.00","27.00"
"1168","2.00","9.00","28.00"
"1169","2.00","9.00","29.00"
"1170","2.00","9.00","30.00"
"1171","2.00","10.00","1.00"
"1172","2.00","10.00","2.00"
"1173","2.00","10.00","3.00"
"1174","2.00","10.00","4.00"
"1175","2.00","10.00","5.00"
"1176","2.00","10.00","6.00"
"1177","2.00","10.00","7.00"
"1178","2.00","10.00","8.00"
"1179","2.00","10.00","9.00"
"1180","2.00","10.00","10.00"
"1181","2.00","10.00","11.00"
"1182","2.00","10.00","12.00"
"1183","2.00","10.00","13.00"
"1184","2.00","10.00","14.00"
"1185","2.00","10.00","15.00"
"1186","2.00","10.00","16.00"
"1187","2.00","10.00","17.00"
"1188","2.00","10.00","18.00"
"1189","2.00","10.00","19.00"
"1190","2.00","10.00","20.00"
"1191","2.00","10.00","21.00"
"1192","2.00","10.00","22.00"
"1193","2.00","10.00","23.00"
"1194","2.00","10.00","24.00"
"1195","2.00","10.00","25.00"
"1196","2.00","10.00","26.00"
"1197","2.00","10.00","27.00"
"1198","2.00","10.00","28.00"
"1199","2.00","10.00","29.00"
"1200","2.00","10.00","30.00"
"1201","2.00","11.00","1.00"
"1202","2.00","11.00","2.00"
"1203","2.00","11.00","3.00"
"1204","2.00","11.00","4.00"
"1205","2.00","11.00","5.00"
"1206","2.00","11.00","6.00"
"1207","2.00","11.00","7.00"
"1208","2.00","11.00","8.00"
"1209","2.00","11.00","9.00"
"1210","2.00","11.00","10.00"
"1211","2.00","11.00","11.00"
"1212","2.00","11.00","12.00"
"1213","2.00","11.00","13.00"
"1214","2.00","11.00","14.00"
"1215","2.00","11.00","15.00"
"1216","2.00","11.00","16.00"
"1217","2.00","11.00","17.00"
"1218","2.00","11.00","18.00"
"1219","2.00","11.00","19.00"
"1220","2.00","11.00","20.00"
"1221","2.00","11.00","21.00"
"1222","2.00","11.00","22.00"
"1223","2.00","11.00","23.00"
"1224","2.00","11.00","24.00"
"1225","2.00","11.00","25.00"
"1226","2.00","11.00","26.00"
"1227","2.00","11.00","27.00"
"1228","2.00","11.00","28.00"
"1229","2.00","11.00","29.00"
"1230","2.00","11.00","30.00"
"1231","2.00","12.00","1.00"
"1232","2.00","12.00","2.00"
"1233","2.00","12.00","3.00"
"1234","2.00","12.00","4.00"
"1235","2.00","12.00","5.00"
"1236","2.00","12.00","6.00"
"1237","2.00","12.00","7.00"
"1238","2.00","12.00","8.00"
"1239","2.00","12.00","9.00"
"1240","2.00","12.00","10.00"
"1241","2.00","12.00","11.00"
"1242","2.00","12.00","12.00"
"1243","2.00","12.00","13.00"
"1244","2.00","12.00","14.00"
"1245","2.00","12.00","15.00"
"1246","2.00","12.00","16.00"
"1247","2.00","12.00","17.00"
"1248","2.00","12.00","18.00"
"1249","2.00","12.00","19.00"
"1250","2.00","12.00","20.00"
"1251","2.00","12.00","21.00"
"1252","2.00","12.00","22.00"
"1253","2.00","12.00","23.00"
"1254","2.00","12.00","24.00"
"1255","2.00","12.00","25.00"
"1256","2.00","12.00","26.00"
"1257","2.00","12.00","27.00"
"1258","2.00","12.00","28.00"
"1259","2.00","12.00","29.00"
"1260","2.00","12.00","30.00"
"1261","2.00","13.00","1.00"
"1262","2.00","13.00","2.00"
"1263","2.00","13.00","3.00"
"1264","2.00","13.00","4.00"
"1265","2.00","13.00","5.00"
"1266","2.00","13.00","6.00"
"1267","2.00","13.00","7.00"
"1268","2.00","13.00","8.00"
"1269","2.00","13.00","9.00"
"1270","2.00","13.00","10.00"
"1271","2.00","13.00","11.00"
"1272","2.00","13.00","12.00"
"1273","2.00","13.00","13.00"
"1274","2.00","13.00","14.00"
"1275","2.00","13.00","15.00"
"1276","2.00","13.00","16.00"
"1277","2.00","13.00","17.00"
"1278","2.00","13.00","18.00"
"1279","2.00","13.00","19.00"
"1280","2.00","13.00","20.00"
"1281","2.00","13.00","21.00"
"1282","2.00","13.00","22.00"
"1283","2.00","13.00","23.00"
"1284","2.00","13.00","24.00"
"1285","2.00","13.00","25.00"
"1286","2.00","13.00","26.00"
"1287","2.00","13.00","27.00"
"1288","2.00","13.00","28.00"
"1289","2.00","13.00","29.00"
"1290","2.00","13.00","30.00"
"1291","2.00","14.00","1.00"
"1292","2.00","14.00","2.00"
"1293","2.00","14.00","3.00"
"1294","2.00","14.00","4.00"
"1295","2.00","14.00","5.00"
"1296","2.00","14.00","6.00"
"1297","2.00","14.00","7.00"
"1298","2.00","14.00","8.00"
"1299","2.00","14.00","9.00"
"1300","2.00","14.00","10.00"
"1301","2.00","14.00","11.00"
"1302","2.00","14.00","12.00"
"1303","2.00","14.00","13.00"
"1304","2.00","14.00","14.00"
"1305","2.00","14.00","15.00"
"1306","2.00","14.00","16.00"
"1307","2.00","14.00","17.00"
"1308","2.00","14.00","18.00"
"1309","2.00","14.00","19.00"
"1310","2.00","14.00","20.00"
"1311","2.00","14.00","21.00"
"1312","2.00","14.00","22.00"
"1313","2.00","14.00","23.00"
"1314","2.00","14.00","24.00"
"1315","2.00","14.00","25.00"
"1316","2.00","14.00","26.00"
"1317","2.00","14.00","27.00"
"1318","2.00","14.00","28.00"
"1319","2.00","14.00","29.00"
"1320","2.00","14.00","30.00"
"1321","2.00","15.00","1.00"
"1322","2.00","15.00","2.00"
"1323","2.00","15.00","3.00"
"1324","2.00","15.00","4.00"
"1325","2.00","15.00","5.00"
"1326","2.00","15.00","6.00"
"1327","2.00","15.00","7.00"
"1328","2.00","15.00","8.00"
"1329","2.00","15.00","9.00"
"1330","2.00","15.00","10.00"
"1331","2.00","15.00","11.00"
"1332","2.00","15.00","12.00"
"1333","2.00","15.00","13.00"
"1334","2.00","15.00","14.00"
"1335","2.00","15.00","15.00"
"1336","2.00","15.00","16.00"
"1337","2.00","15.00","17.00"
"1338","2.00","15.00","18.00"
"1339","2.00","15.00","19.00"
"1340","2.00","15.00","20.00"
"1341","2.00","15.00","21.00"
"1342","2.00","15.00","22.00"
"1343","2.00","15.00","23.00"
"1344","2.00","15.00","24.00"
"1345","2.00","15.00","25.00"
"1346","2.00","15.00","26.00"
"1347","2.00","15.00","27.00"
"1348","2.00","15.00","28.00"
"1349","2.00","15.00","29.00"
"1350","2.00","15.00","30.00"
"1351","2.00","16.00","1.00"
"1352","2.00","16.00","2.00"
"1353","2.00","16.00","3.00"
"1354","2.00","16.00","4.00"
"1355","2.00","16.00","5.00"
"1356","2.00","16.00","6.00"
"1357","2.00","16.00","7.00"
"1358","2.00","16.00","8.00"
"1359","2.00","16.00","9.00"
"1360","2.00","16.00","10.00"
"1361","2.00","16.00","11.00"
"1362","2.00","16.00","12.00"
"1363","2.00","16.00","13.00"
"1364","2.00","16.00","14.00"
"1365","2.00","16.00","15.00"
"1366","2.00","16.00","16.00"
"1367","2.00","16.00","17.00"
"1368","2.00","16.00","18.00"
"1369","2.00","16.00","19.00"
"1370","2.00","16.00","20.00"
"1371","2.00","16.00","21.00"
"1372","2.00","16.00","22.00"
"1373","2.00","16.00","23.00"
"1374","2.00","16.00","24.00"
"1375","2.00","16.00","25.00"
"1376","2.00","16.00","26.00"
"1377","2.00","16.00","27.00"
"1378","2.00","16.00","28.00"
"1379","2.00","16.00","29.00"
"1380","2.00","16.00","30.00"
"1381","2.00","17.00","1.00"
"1382","2.00","17.00","2.00"
"1383","2.00","17.00","3.00"
"1384","2.00","17.00","4.00"
"1385","2.00","17.00","5.00"
"1386","2.00","17.00","6.00"
"1387","2.00","17.00","7.00"
"1388","2.00","17.00","8.00"
"1389","2.00","17.00","9.00"
"1390","2.00","17.00","10.00"
"1391","2.00","17.00","11.00"
"1392","2.00","17.00","12.00"
"1393","2.00","17.00","13.00"
"1394","2.00","17.00","14.00"
"1395","2.00","17.00","15.00"
"1396","2.00","17.00","16.00"
"1397","2.00","17.00","17.00"
"1398","2.00","17.00","18.00"
"1399","2.00","17.00","19.00"
"1400","2.00","17.00","20.00"
"1401","2.00","17.00","21.00"
"1402","2.00","17.00","22.00"
"1403","2.00","17.00","23.00"
"1404","2.00","17.00","24.00"
"1405","2.00","17.00","25.00"
"1406","2.00","17.00","26.00"
"1407","2.00","17.00","27.00"
"1408","2.00","17.00","28.00"
"1409","2.00","17.00","29.00"
"1410","2.00","17.00","30.00"
"1411","2.00","18.00","1.00"
"1412","2.00","18.00","2.00"
"1413","2.00","18.00","3.00"
"1414","2.00","18.00","4.00"
"1415","2.00","18.00","5.00"
"1416","2.00","18.00","6.00"
"1417","2.00","18.00","7.00"
"1418","2.00","18.00","8.00"
"1419","2.00","18.00","9.00"
"1420","2.00","18.00","10.00"
"1421","2.00","18.00","11.00"
"1422","2.00","18.00","12.00"
"1423","2.00","18.00","13.00"
"1424","2.00","18.00","14.00"
"1425","2.00","18.00","15.00"
"1426","2.00","18.00","16.00"
"1427","2.00","18.00","17.00"
"1428","2.00","18.00","18.00"
"1429","2.00","18.00","19.00"
"1430","2.00","18.00","20.00"
"1431","2.00","18.00","21.00"
"1432","2.00","18.00","22.00"
"1433","2.00","18.00","23.00"
"1434","2.00","18.00","24.00"
"1435","2.00","18.00","25.00"
"1436","2.00","18.00","26.00"
"1437","2.00","18.00","27.00"
"1438","2.00","18.00","28.00"
"1439","2.00","18.00","29.00"
"1440","2.00","18.00","30.00"
"1441","2.00","19.00","1.00"
"1442","2.00","19.00","2.00"
"1443","2.00","19.00","3.00"
"1444","2.00","19.00","4.00"
"1445","2.00","19.00","5.00"
"1446","2.00","19.00","6.00"
"1447","2.00","19.00","7.00"
"1448","2.00","19.00","8.00"
"1449","2.00","19.00","9.00"
"1450","2.00","19.00","10.00"
"1451","2.00","19.00","11.00"
"1452","2.00","19.00","12.00"
"1453","2.00","19.00","13.00"
"1454","2.00","19.00","14.00"
"1455","2.00","19.00","15.00"
"1456","2.00","19.00","16.00"
"1457","2.00","19.00","17.00"
"1458","2.00","19.00","18.00"
"1459","2.00","19.00","19.00"
"1460","2.00","19.00","20.00"
"1461","2.00","19.00","21.00"
"1462","2.00","19.00","22.00"
"1463","2.00","19.00","23.00"
"1464","2.00","19.00","24.00"
"1465","2.00","19.00","25.00"
"1466","2.00","19.00","26.00"
"1467","2.00","19.00","27.00"
"1468","2.00","19.00","28.00"
"1469","2.00","19.00","29.00"
"1470","2.00","19.00","30.00"
"1471","2.00","20.00","1.00"
"1472","2.00","20.00","2.00"
"1473","2.00","20.00","3.00"
"1474","2.00","20.00","4.00"
"1475","2.00","20.00","5.00"
"1476","2.00","20.00","6.00"
"1477","2.00","20.00","7.00"
"1478","2.00","20.00","8.00"
"1479","2.00","20.00","9.00"
"1480","2.00","20.00","10.00"
"1481","2.00","20.00","11.00"
"1482","2.00","20.00","12.00"
"1483","2.00","20.00","13.00"
"1484","2.00","20.00","14.00"
"1485","2.00","20.00","15.00"
"1486","2.00","20.00","16.00"
"1487","2.00","20.00","17.00"
"1488","2.00","20.00","18.00"
"1489","2.00","20.00","19.00"
"1490","2.00","20.00","20.00"
"1491","2.00","20.00","21.00"
"1492","2.00","20.00","22.00"
"1493","2.00","20.00","23.00"
"1494","2.00","20.00","24.00"
"1495","2.00","20.00","25.00"
"1496","2.00","20.00","26.00"
"1497","2.00","20.00","27.00"
"1498","2.00","20.00","28.00"
"1499","2.00","20.00","29.00"
"1500","2.00","20.00","30.00"
"1501","2.00","21.00","1.00"
"1502","2.00","21.00","2.00"
"1503","2.00","21.00","3.00"
"1504","2.00","21.00","4.00"
"1505","2.00","21.00","5.00"
"1506","2.00","21.00","6.00"
"1507","2.00","21.00","7.00"
"1508","2.00","21.00","8.00"
"1509","2.00","21.00","9.00"
"1510","2.00","21.00","10.00"
"1511","2.00","21.00","11.00"
"1512","2.00","21.00","12.00"
"1513","2.00","21.00","13.00"
"1514","2.00","21.00","14.00"
"1515","2.00","21.00","15.00"
"1516","2.00","21.00","16.00"
"1517","2.00","21.00","17.00"
"1518","2.00","21.00","18.00"
"1519","2.00","21.00","19.00"
"1520","2.00","21.00","20.00"
"1521","2.00","21.00","21.00"
"1522","2.00","21.00","22.00"
"1523","2.00","21.00","23.00"
"1524","2.00","21.00","24.00"
"1525","2.00","21.00","25.00"
"1526","2.00","21.00","26.00"
"1527","2.00","21.00","27.00"
"1528","2.00","21.00","28.00"
"1529","2.00","21.00","29.00"
"1530","2.00","21.00","30.00"
"1531","2.00","22.00","1.00"
"1532","2.00","22.00","2.00"
"1533","2.00","22.00","3.00"
"1534","2.00","22.00","4.00"
"1535","2.00","22.00","5.00"
"1536","2.00","22.00","6.00"
"1537","2.00","22.00","7.00"
"1538","2.00","22.00","8.00"
"1539","2.00","22.00","9.00"
"1540","2.00","22.00","10.00"
"1541","2.00","22.00","11.00"
"1542","2.00","22.00","12.00"
"1543","2.00","22.00","13.00"
"1544","2.00","22.00","14.00"
"1545","2.00","22.00","15.00"
"1546","2.00","22.00","16.00"
"1547","2.00","22.00","17.00"
"1548","2.00","22.00","18.00"
"1549","2.00","22.00","19.00"
"1550","2.00","22.00","20.00"
"1551","2.00","22.00","21.00"
"1552","2.00","22.00","22.00"
"1553","2.00","22.00","23.00"
"1554","2.00","22.00","24.00"
"1555","2.00","22.00","25.00"
"1556","2.00","22.00","26.00"
"1557","2.00","22.00","27.00"
"1558","2.00","22.00","28.00"
"1559","2.00","22.00","29.00"
"1560","2.00","22.00","30.00"
"1561","2.00","23.00","1.00"
"1562","2.00","23.00","2.00"
"1563","2.00","23.00","3.00"
"1564","2.00","23.00","4.00"
"1565","2.00","23.00","5.00"
"1566","2.00","23.00","6.00"
"1567","2.00","23.00","7.00"
"1568","2.00","23.00","8.00"
"1569","2.00","23.00","9.00"
"1570","2.00","23.00","10.00"
